ORP: 1529mV, 20.69 C, TDS=456.05, Ph=4.29
ORP: 833mV, 20.75 C, TDS=439.99, Ph=4.11
ORP: 832mV, 20.75 C, TDS=445.97, Ph=4.12
ORP: 832mV, 20.69 C, TDS=441.98, Ph=4.12
ORP: 831mV, 20.69 C, TDS=443.97, Ph=4.12
ORP: 830mV, 20.69 C, TDS=474.55, Ph=4.49
ORP: 829mV, 20.75 C, TDS=470.40, Ph=4.47
ORP: 829mV, 20.75 C, TDS=472.47, Ph=4.51
ORP: 829mV, 20.69 C, TDS=464.22, Ph=4.42
ORP: 824mV, 20.69 C, TDS=447.98, Ph=4.24
ORP: 825mV, 20.75 C, TDS=447.98, Ph=4.20
ORP: 824mV, 20.75 C, TDS=439.99, Ph=4.11
ORP: 823mV, 20.75 C, TDS=439.99, Ph=4.11
ORP: 823mV, 20.69 C, TDS=466.27, Ph=4.44
ORP: 827mV, 20.75 C, TDS=466.27, Ph=4.47
ORP: 826mV, 20.75 C, TDS=474.55, Ph=4.55
ORP: 827mV, 20.75 C, TDS=452.00, Ph=4.27
ORP: 827mV, 20.75 C, TDS=439.99, Ph=4.14
ORP: 832mV, 20.75 C, TDS=439.99, Ph=4.08
ORP: 830mV, 20.75 C, TDS=443.97, Ph=4.13
ORP: 830mV, 20.75 C, TDS=460.12, Ph=4.32
ORP: 824mV, 20.69 C, TDS=470.40, Ph=4.51
ORP: 827mV, 20.75 C, TDS=464.22, Ph=4.42
ORP: 828mV, 20.69 C, TDS=438.00, Ph=4.12
ORP: 827mV, 20.69 C, TDS=434.05, Ph=4.06
ORP: 832mV, 20.75 C, TDS=439.99, Ph=4.12
ORP: 834mV, 20.75 C, TDS=438.00, Ph=4.06
ORP: 834mV, 20.75 C, TDS=441.98, Ph=4.12
ORP: 835mV, 20.75 C, TDS=476.64, Ph=4.53
ORP: 838mV, 20.75 C, TDS=478.73, Ph=4.53
ORP: 838mV, 20.75 C, TDS=474.55, Ph=4.52
ORP: 837mV, 20.75 C, TDS=476.64, Ph=4.56
ORP: 837mV, 20.75 C, TDS=452.00, Ph=4.26
ORP: 834mV, 20.69 C, TDS=445.97, Ph=4.20
ORP: 834mV, 20.75 C, TDS=447.98, Ph=4.13
ORP: 835mV, 20.69 C, TDS=449.99, Ph=4.20
ORP: 835mV, 20.75 C, TDS=497.83, Ph=4.74
ORP: 838mV, 20.75 C, TDS=478.73, Ph=4.52
ORP: 835mV, 20.75 C, TDS=474.55, Ph=4.50
ORP: 836mV, 20.75 C, TDS=476.64, Ph=4.53
ORP: 835mV, 20.75 C, TDS=436.02, Ph=4.06
ORP: 842mV, 20.75 C, TDS=445.97, Ph=4.14
ORP: 843mV, 20.69 C, TDS=443.97, Ph=4.14
ORP: 843mV, 20.69 C, TDS=443.97, Ph=4.13
ORP: 843mV, 20.75 C, TDS=460.12, Ph=4.30
ORP: 837mV, 20.75 C, TDS=476.64, Ph=4.54
ORP: 838mV, 20.69 C, TDS=472.47, Ph=4.48
ORP: 838mV, 20.69 C, TDS=441.98, Ph=4.13
ORP: 837mV, 20.75 C, TDS=441.98, Ph=4.13
ORP: 842mV, 20.75 C, TDS=447.98, Ph=4.18
ORP: 841mV, 20.75 C, TDS=493.54, Ph=4.69
ORP: 836mV, 20.75 C, TDS=474.55, Ph=4.47
ORP: 833mV, 20.75 C, TDS=476.64, Ph=4.54
ORP: 829mV, 20.75 C, TDS=447.98, Ph=4.20
ORP: 829mV, 20.69 C, TDS=447.98, Ph=4.15
ORP: 832mV, 20.69 C, TDS=449.99, Ph=4.19
ORP: 836mV, 20.75 C, TDS=441.98, Ph=4.08
ORP: 839mV, 20.69 C, TDS=480.83, Ph=4.55
ORP: 834mV, 20.75 C, TDS=472.47, Ph=4.49
ORP: 830mV, 20.69 C, TDS=480.83, Ph=4.57
ORP: 827mV, 20.75 C, TDS=445.97, Ph=4.18
ORP: 833mV, 20.75 C, TDS=449.99, Ph=4.19
ORP: 838mV, 20.69 C, TDS=447.98, Ph=4.16
ORP: 842mV, 20.69 C, TDS=480.83, Ph=4.54
ORP: 843mV, 20.75 C, TDS=476.64, Ph=4.55
ORP: 837mV, 20.75 C, TDS=449.99, Ph=4.21
ORP: 837mV, 20.75 C, TDS=447.98, Ph=4.20
ORP: 836mV, 20.75 C, TDS=452.00, Ph=4.22
ORP: 836mV, 20.75 C, TDS=464.22, Ph=4.34
ORP: 837mV, 20.75 C, TDS=476.64, Ph=4.54
ORP: 839mV, 20.75 C, TDS=472.47, Ph=4.49
ORP: 839mV, 20.75 C, TDS=441.98, Ph=4.15
ORP: 842mV, 20.75 C, TDS=439.99, Ph=4.06
ORP: 847mV, 20.75 C, TDS=445.97, Ph=4.15
ORP: 848mV, 20.75 C, TDS=476.64, Ph=4.52
ORP: 845mV, 20.75 C, TDS=474.55, Ph=4.54
ORP: 840mV, 20.75 C, TDS=472.47, Ph=4.51
ORP: 836mV, 20.75 C, TDS=452.00, Ph=4.27
ORP: 843mV, 20.75 C, TDS=438.00, Ph=4.07
ORP: 846mV, 20.75 C, TDS=447.98, Ph=4.18
ORP: 850mV, 20.75 C, TDS=474.55, Ph=4.49
ORP: 846mV, 20.75 C, TDS=470.40, Ph=4.50
ORP: 841mV, 20.75 C, TDS=472.47, Ph=4.53
ORP: 836mV, 20.69 C, TDS=449.99, Ph=4.26
ORP: 836mV, 20.75 C, TDS=445.97, Ph=4.16
ORP: 841mV, 20.69 C, TDS=495.68, Ph=4.72
ORP: 846mV, 20.75 C, TDS=472.47, Ph=4.45
ORP: 844mV, 20.69 C, TDS=476.64, Ph=4.56
ORP: 845mV, 20.75 C, TDS=456.05, Ph=4.33
ORP: 843mV, 20.75 C, TDS=447.98, Ph=4.16
ORP: 844mV, 20.75 C, TDS=443.97, Ph=4.13
ORP: 844mV, 20.69 C, TDS=470.40, Ph=4.53
ORP: 842mV, 20.75 C, TDS=470.40, Ph=4.41
ORP: 842mV, 20.69 C, TDS=452.00, Ph=4.11
ORP: 842mV, 20.75 C, TDS=449.99, Ph=4.16
ORP: 843mV, 20.75 C, TDS=441.98, Ph=4.13
ORP: 843mV, 20.69 C, TDS=464.22, Ph=4.38
ORP: 839mV, 20.75 C, TDS=476.64, Ph=4.55
ORP: 840mV, 20.69 C, TDS=472.47, Ph=4.45
ORP: 842mV, 20.69 C, TDS=445.97, Ph=4.12
ORP: 846mV, 20.75 C, TDS=445.97, Ph=4.11
ORP: 844mV, 20.69 C, TDS=482.93, Ph=4.58
ORP: 844mV, 20.75 C, TDS=478.73, Ph=4.50
ORP: 840mV, 20.69 C, TDS=474.55, Ph=4.56
ORP: 840mV, 20.75 C, TDS=454.02, Ph=4.26
ORP: 845mV, 20.69 C, TDS=447.98, Ph=4.22
ORP: 844mV, 20.69 C, TDS=434.05, Ph=4.13
ORP: 844mV, 20.75 C, TDS=452.00, Ph=4.24
ORP: 840mV, 20.75 C, TDS=468.33, Ph=4.43
ORP: 839mV, 20.75 C, TDS=458.08, Ph=4.37
ORP: 844mV, 20.69 C, TDS=470.40, Ph=4.36
ORP: 848mV, 20.75 C, TDS=458.08, Ph=4.29
ORP: 848mV, 20.69 C, TDS=447.98, Ph=4.30
ORP: 848mV, 20.75 C, TDS=485.04, Ph=4.60
ORP: 845mV, 20.75 C, TDS=472.47, Ph=4.48
ORP: 845mV, 20.75 C, TDS=474.55, Ph=4.51
ORP: 845mV, 20.75 C, TDS=449.99, Ph=4.24
ORP: 848mV, 20.75 C, TDS=434.05, Ph=4.12
ORP: 846mV, 20.69 C, TDS=441.98, Ph=4.07
ORP: 846mV, 20.75 C, TDS=466.27, Ph=4.39
ORP: 841mV, 20.75 C, TDS=474.55, Ph=4.51
ORP: 840mV, 20.69 C, TDS=478.73, Ph=4.59
ORP: 841mV, 20.75 C, TDS=449.99, Ph=4.20
ORP: 846mV, 20.75 C, TDS=452.00, Ph=4.22
ORP: 847mV, 20.75 C, TDS=445.97, Ph=4.16
ORP: 848mV, 20.75 C, TDS=460.12, Ph=4.33
ORP: 848mV, 20.75 C, TDS=466.27, Ph=4.42
ORP: 850mV, 20.75 C, TDS=468.33, Ph=4.51
ORP: 850mV, 20.75 C, TDS=468.33, Ph=4.54
ORP: 848mV, 20.75 C, TDS=454.02, Ph=4.30
ORP: 849mV, 20.75 C, TDS=439.99, Ph=4.11
ORP: 855mV, 20.75 C, TDS=441.98, Ph=4.08
ORP: 860mV, 20.75 C, TDS=456.05, Ph=4.18
ORP: 859mV, 20.75 C, TDS=604.44, Ph=5.79
ORP: 857mV, 20.75 C, TDS=449.99, Ph=4.52
ORP: 853mV, 20.75 C, TDS=420.37, Ph=4.12
ORP: 848mV, 20.75 C, TDS=428.16, Ph=4.09
ORP: 854mV, 20.69 C, TDS=376.99, Ph=3.65
ORP: 858mV, 20.75 C, TDS=449.99, Ph=4.07
ORP: 860mV, 20.75 C, TDS=472.47, Ph=4.43
ORP: 860mV, 20.75 C, TDS=485.04, Ph=4.60
ORP: 860mV, 20.69 C, TDS=474.55, Ph=4.49
ORP: 855mV, 20.75 C, TDS=452.00, Ph=4.44
ORP: 854mV, 20.75 C, TDS=462.17, Ph=4.45
ORP: 854mV, 20.69 C, TDS=460.12, Ph=4.41
ORP: 849mV, 20.75 C, TDS=445.97, Ph=4.20
ORP: 849mV, 20.75 C, TDS=443.97, Ph=4.13
ORP: 850mV, 20.75 C, TDS=447.98, Ph=4.18
ORP: 853mV, 20.75 C, TDS=482.93, Ph=4.62
ORP: 852mV, 20.75 C, TDS=472.47, Ph=4.50
ORP: 846mV, 20.75 C, TDS=474.55, Ph=4.53
ORP: 841mV, 20.75 C, TDS=476.64, Ph=4.58
ORP: 837mV, 20.69 C, TDS=447.98, Ph=4.26
ORP: 836mV, 20.75 C, TDS=439.99, Ph=4.15
ORP: 838mV, 20.75 C, TDS=439.99, Ph=4.11
ORP: 841mV, 20.69 C, TDS=447.98, Ph=4.18
ORP: 846mV, 20.75 C, TDS=476.64, Ph=4.57
ORP: 847mV, 20.75 C, TDS=470.40, Ph=4.47
ORP: 848mV, 20.75 C, TDS=480.83, Ph=4.57
ORP: 845mV, 20.69 C, TDS=474.55, Ph=4.51
ORP: 845mV, 20.69 C, TDS=470.40, Ph=4.51
ORP: 845mV, 20.69 C, TDS=434.05, Ph=4.06
ORP: 845mV, 20.69 C, TDS=443.97, Ph=4.19
ORP: 840mV, 20.69 C, TDS=439.99, Ph=4.12
ORP: 837mV, 20.75 C, TDS=436.02, Ph=4.08
ORP: 838mV, 20.75 C, TDS=447.98, Ph=4.18
ORP: 838mV, 20.75 C, TDS=445.97, Ph=4.16
ORP: 840mV, 20.75 C, TDS=489.28, Ph=4.66
ORP: 845mV, 20.75 C, TDS=470.40, Ph=4.46
ORP: 843mV, 20.75 C, TDS=474.55, Ph=4.49
ORP: 837mV, 20.69 C, TDS=474.55, Ph=4.53
ORP: 831mV, 20.75 C, TDS=434.05, Ph=4.04
ORP: 828mV, 20.75 C, TDS=445.97, Ph=4.18
ORP: 830mV, 20.69 C, TDS=443.97, Ph=4.16
ORP: 835mV, 20.75 C, TDS=434.05, Ph=4.06
ORP: 841mV, 20.75 C, TDS=447.98, Ph=4.18
ORP: 845mV, 20.75 C, TDS=447.98, Ph=4.16
ORP: 845mV, 20.75 C, TDS=462.17, Ph=4.34
ORP: 844mV, 20.75 C, TDS=476.64, Ph=4.49
ORP: 845mV, 20.75 C, TDS=482.93, Ph=4.56
ORP: 841mV, 20.75 C, TDS=466.27, Ph=4.42
ORP: 836mV, 20.69 C, TDS=478.73, Ph=4.58
ORP: 838mV, 20.75 C, TDS=470.40, Ph=4.48
ORP: 839mV, 20.75 C, TDS=472.47, Ph=4.49
ORP: 838mV, 20.75 C, TDS=432.08, Ph=4.00
ORP: 839mV, 20.75 C, TDS=430.12, Ph=4.00
ORP: 834mV, 20.69 C, TDS=456.05, Ph=4.30
ORP: 830mV, 20.75 C, TDS=428.16, Ph=3.99
ORP: 827mV, 20.75 C, TDS=426.21, Ph=3.93
ORP: 828mV, 20.75 C, TDS=436.02, Ph=4.10
ORP: 829mV, 20.75 C, TDS=447.98, Ph=4.18
ORP: 829mV, 20.75 C, TDS=445.97, Ph=4.18
ORP: 829mV, 20.75 C, TDS=439.99, Ph=4.12
ORP: 826mV, 20.75 C, TDS=445.97, Ph=4.19
ORP: 823mV, 20.69 C, TDS=445.97, Ph=4.21
ORP: 822mV, 20.75 C, TDS=452.00, Ph=4.18
ORP: 823mV, 20.75 C, TDS=449.99, Ph=4.19
ORP: 822mV, 20.75 C, TDS=452.00, Ph=4.20
ORP: 821mV, 20.75 C, TDS=443.97, Ph=4.12
ORP: 823mV, 20.75 C, TDS=449.99, Ph=4.17
ORP: 828mV, 20.75 C, TDS=445.97, Ph=4.15
ORP: 833mV, 20.75 C, TDS=454.02, Ph=4.23
ORP: 837mV, 20.69 C, TDS=441.98, Ph=4.10
ORP: 842mV, 20.75 C, TDS=445.97, Ph=4.17
ORP: 844mV, 20.75 C, TDS=443.97, Ph=4.13
ORP: 844mV, 20.75 C, TDS=447.98, Ph=4.19
ORP: 844mV, 20.69 C, TDS=445.97, Ph=4.18
ORP: 844mV, 20.69 C, TDS=443.97, Ph=4.17
ORP: 845mV, 20.75 C, TDS=447.98, Ph=4.16
ORP: 850mV, 20.75 C, TDS=441.98, Ph=4.15
ORP: 854mV, 20.75 C, TDS=447.98, Ph=4.17
ORP: 859mV, 20.75 C, TDS=447.98, Ph=4.19
ORP: 863mV, 20.75 C, TDS=443.97, Ph=4.14
ORP: 868mV, 20.75 C, TDS=445.97, Ph=4.17
ORP: 866mV, 20.75 C, TDS=439.99, Ph=4.09
ORP: 866mV, 20.75 C, TDS=443.97, Ph=4.14
ORP: 863mV, 20.75 C, TDS=438.00, Ph=4.12
ORP: 859mV, 20.69 C, TDS=439.99, Ph=4.14
ORP: 855mV, 20.75 C, TDS=434.05, Ph=4.07
ORP: 851mV, 20.75 C, TDS=449.99, Ph=4.24
ORP: 851mV, 20.75 C, TDS=447.98, Ph=4.24
ORP: 852mV, 20.75 C, TDS=452.00, Ph=4.27
ORP: 850mV, 20.69 C, TDS=458.08, Ph=4.36
ORP: 849mV, 20.75 C, TDS=474.55, Ph=4.53
ORP: 849mV, 20.75 C, TDS=472.47, Ph=4.52
ORP: 849mV, 20.69 C, TDS=474.55, Ph=4.55
ORP: 853mV, 20.75 C, TDS=468.33, Ph=4.43
ORP: 852mV, 20.75 C, TDS=478.73, Ph=4.56
ORP: 855mV, 20.69 C, TDS=476.64, Ph=4.52
ORP: 859mV, 20.75 C, TDS=482.93, Ph=4.58
ORP: 864mV, 20.75 C, TDS=470.40, Ph=4.43
ORP: 868mV, 20.75 C, TDS=491.41, Ph=4.67
ORP: 872mV, 20.75 C, TDS=470.40, Ph=4.45
ORP: 876mV, 20.75 C, TDS=449.99, Ph=4.21
ORP: 879mV, 20.75 C, TDS=438.00, Ph=4.08
ORP: 882mV, 20.75 C, TDS=449.99, Ph=4.18
ORP: 876mV, 20.75 C, TDS=445.97, Ph=4.16
ORP: 873mV, 20.75 C, TDS=443.97, Ph=4.18
ORP: 869mV, 20.69 C, TDS=436.02, Ph=4.08
ORP: 867mV, 20.69 C, TDS=449.99, Ph=4.24
ORP: 862mV, 20.75 C, TDS=452.00, Ph=4.27
ORP: 857mV, 20.75 C, TDS=464.22, Ph=4.49
ORP: 852mV, 20.75 C, TDS=458.08, Ph=4.38
ORP: 846mV, 20.75 C, TDS=472.47, Ph=4.53
ORP: 846mV, 20.75 C, TDS=478.73, Ph=4.55
ORP: 845mV, 20.75 C, TDS=470.40, Ph=4.46
ORP: 847mV, 20.75 C, TDS=489.28, Ph=4.66
ORP: 847mV, 20.75 C, TDS=449.99, Ph=4.23
ORP: 846mV, 20.69 C, TDS=447.98, Ph=4.16
ORP: 847mV, 20.75 C, TDS=449.99, Ph=4.23
ORP: 848mV, 20.69 C, TDS=445.97, Ph=4.18
ORP: 845mV, 20.69 C, TDS=445.97, Ph=4.20
ORP: 840mV, 20.75 C, TDS=443.97, Ph=4.18
ORP: 835mV, 20.69 C, TDS=443.97, Ph=4.22
ORP: 831mV, 20.75 C, TDS=452.00, Ph=4.24
ORP: 825mV, 20.69 C, TDS=474.55, Ph=4.48
ORP: 829mV, 20.75 C, TDS=470.40, Ph=4.43
ORP: 833mV, 20.75 C, TDS=480.83, Ph=4.51
ORP: 837mV, 20.69 C, TDS=472.47, Ph=4.47
ORP: 841mV, 20.75 C, TDS=478.73, Ph=4.52
ORP: 845mV, 20.75 C, TDS=452.00, Ph=4.23
ORP: 849mV, 20.75 C, TDS=441.98, Ph=4.11
ORP: 850mV, 20.75 C, TDS=443.97, Ph=4.12
ORP: 850mV, 20.75 C, TDS=438.00, Ph=4.11
ORP: 852mV, 20.75 C, TDS=449.99, Ph=4.21
ORP: 850mV, 20.69 C, TDS=447.98, Ph=4.21
ORP: 846mV, 20.75 C, TDS=468.33, Ph=4.45
ORP: 851mV, 20.75 C, TDS=485.04, Ph=4.54
ORP: 851mV, 20.75 C, TDS=468.33, Ph=4.42
ORP: 851mV, 20.69 C, TDS=468.33, Ph=4.41
ORP: 850mV, 20.75 C, TDS=480.83, Ph=4.57
ORP: 848mV, 20.75 C, TDS=452.00, Ph=4.24
ORP: 847mV, 20.69 C, TDS=447.98, Ph=4.15
ORP: 844mV, 20.75 C, TDS=441.98, Ph=4.18
ORP: 840mV, 20.75 C, TDS=430.12, Ph=4.03
ORP: 835mV, 20.75 C, TDS=436.02, Ph=4.14
ORP: 835mV, 20.75 C, TDS=454.02, Ph=4.28
ORP: 836mV, 20.75 C, TDS=452.00, Ph=4.34
ORP: 838mV, 20.75 C, TDS=447.98, Ph=4.30
ORP: 842mV, 20.75 C, TDS=470.40, Ph=4.51
ORP: 846mV, 20.69 C, TDS=470.40, Ph=4.45
ORP: 851mV, 20.75 C, TDS=491.41, Ph=4.70
ORP: 857mV, 20.69 C, TDS=454.02, Ph=4.24
ORP: 863mV, 20.69 C, TDS=454.02, Ph=4.25
ORP: 859mV, 20.75 C, TDS=439.99, Ph=4.10
ORP: 854mV, 20.69 C, TDS=439.99, Ph=4.12
ORP: 850mV, 20.75 C, TDS=434.05, Ph=4.06
ORP: 846mV, 20.69 C, TDS=432.08, Ph=4.00
ORP: 843mV, 20.75 C, TDS=462.17, Ph=4.38
ORP: 839mV, 20.75 C, TDS=468.33, Ph=4.45
ORP: 838mV, 20.75 C, TDS=468.33, Ph=4.41
ORP: 843mV, 20.75 C, TDS=462.17, Ph=4.46
ORP: 847mV, 20.75 C, TDS=474.55, Ph=4.53
ORP: 850mV, 20.69 C, TDS=478.73, Ph=4.54
ORP: 856mV, 20.75 C, TDS=474.55, Ph=4.44
ORP: 860mV, 20.75 C, TDS=470.40, Ph=4.47
ORP: 861mV, 20.75 C, TDS=443.97, Ph=4.17
ORP: 861mV, 20.75 C, TDS=445.97, Ph=4.21
ORP: 861mV, 20.75 C, TDS=441.98, Ph=4.12
ORP: 861mV, 20.75 C, TDS=445.97, Ph=4.16
ORP: 862mV, 20.75 C, TDS=441.98, Ph=4.16
ORP: 859mV, 20.69 C, TDS=438.00, Ph=4.15
ORP: 858mV, 20.75 C, TDS=436.02, Ph=4.01
ORP: 858mV, 20.75 C, TDS=443.97, Ph=4.19
ORP: 858mV, 20.75 C, TDS=449.99, Ph=4.25
ORP: 859mV, 20.69 C, TDS=474.55, Ph=4.50
ORP: 862mV, 20.75 C, TDS=468.33, Ph=4.45
ORP: 862mV, 20.69 C, TDS=468.33, Ph=4.47
ORP: 862mV, 20.75 C, TDS=474.55, Ph=4.49
ORP: 862mV, 20.75 C, TDS=480.83, Ph=4.57
ORP: 863mV, 20.75 C, TDS=482.93, Ph=4.55
ORP: 865mV, 20.75 C, TDS=487.15, Ph=4.61
ORP: 866mV, 20.69 C, TDS=493.54, Ph=4.70
ORP: 870mV, 20.69 C, TDS=462.17, Ph=4.28
ORP: 873mV, 20.75 C, TDS=439.99, Ph=4.11
ORP: 876mV, 20.75 C, TDS=443.97, Ph=4.14
ORP: 879mV, 20.75 C, TDS=441.98, Ph=4.16
ORP: 880mV, 20.75 C, TDS=443.97, Ph=4.13
ORP: 881mV, 20.69 C, TDS=438.00, Ph=4.05
ORP: 877mV, 20.75 C, TDS=432.08, Ph=4.10
ORP: 873mV, 20.75 C, TDS=430.12, Ph=4.05
ORP: 868mV, 20.75 C, TDS=441.98, Ph=4.18
ORP: 863mV, 20.75 C, TDS=445.97, Ph=4.19
ORP: 859mV, 20.75 C, TDS=470.40, Ph=4.50
ORP: 857mV, 20.75 C, TDS=474.55, Ph=4.51
ORP: 859mV, 20.75 C, TDS=476.64, Ph=4.58
ORP: 858mV, 20.75 C, TDS=474.55, Ph=4.52
ORP: 856mV, 20.75 C, TDS=478.73, Ph=4.52
ORP: 858mV, 20.75 C, TDS=472.47, Ph=4.45
ORP: 862mV, 20.75 C, TDS=482.93, Ph=4.58
ORP: 862mV, 20.75 C, TDS=480.83, Ph=4.57
ORP: 861mV, 20.75 C, TDS=491.41, Ph=4.66
ORP: 861mV, 20.75 C, TDS=482.93, Ph=4.57
ORP: 861mV, 20.75 C, TDS=464.22, Ph=4.38
ORP: 860mV, 20.75 C, TDS=460.12, Ph=4.31
ORP: 860mV, 20.75 C, TDS=487.15, Ph=4.64
ORP: 860mV, 20.75 C, TDS=491.41, Ph=4.77
ORP: 860mV, 20.75 C, TDS=454.02, Ph=4.25
ORP: 860mV, 20.75 C, TDS=443.97, Ph=4.14
ORP: 860mV, 20.75 C, TDS=456.05, Ph=4.23
ORP: 859mV, 20.69 C, TDS=441.98, Ph=4.14
ORP: 862mV, 20.75 C, TDS=445.97, Ph=4.15
ORP: 865mV, 20.69 C, TDS=445.97, Ph=4.15
ORP: 870mV, 20.75 C, TDS=441.98, Ph=4.13
ORP: 874mV, 20.75 C, TDS=439.99, Ph=4.10
ORP: 877mV, 20.75 C, TDS=439.99, Ph=4.14
ORP: 879mV, 20.75 C, TDS=434.05, Ph=4.08
ORP: 879mV, 20.69 C, TDS=438.00, Ph=4.07
ORP: 879mV, 20.75 C, TDS=439.99, Ph=4.09
ORP: 880mV, 20.75 C, TDS=438.00, Ph=4.12
ORP: 877mV, 20.75 C, TDS=439.99, Ph=4.06
ORP: 875mV, 20.75 C, TDS=436.02, Ph=4.08
ORP: 872mV, 20.75 C, TDS=408.84, Ph=4.02
ORP: 872mV, 20.75 C, TDS=447.98, Ph=4.04
ORP: 872mV, 20.69 C, TDS=447.98, Ph=4.14
ORP: 872mV, 20.75 C, TDS=447.98, Ph=4.19
ORP: 873mV, 20.75 C, TDS=438.00, Ph=4.09
ORP: 874mV, 20.75 C, TDS=438.00, Ph=4.08
ORP: 875mV, 20.69 C, TDS=443.97, Ph=4.12
ORP: 879mV, 20.75 C, TDS=443.97, Ph=4.17
ORP: 883mV, 20.75 C, TDS=438.00, Ph=4.07
ORP: 887mV, 20.69 C, TDS=445.97, Ph=4.20
ORP: 892mV, 20.75 C, TDS=441.98, Ph=4.13
ORP: 896mV, 20.75 C, TDS=443.97, Ph=4.18
ORP: 902mV, 20.75 C, TDS=441.98, Ph=4.13
ORP: 905mV, 20.75 C, TDS=447.98, Ph=4.19
ORP: 912mV, 20.69 C, TDS=439.99, Ph=4.13
ORP: 916mV, 20.69 C, TDS=439.99, Ph=4.10
ORP: 916mV, 20.75 C, TDS=439.99, Ph=4.09
ORP: 915mV, 20.75 C, TDS=443.97, Ph=4.14
ORP: 914mV, 20.69 C, TDS=445.97, Ph=4.18
ORP: 914mV, 20.75 C, TDS=493.54, Ph=4.70
ORP: 915mV, 20.75 C, TDS=468.33, Ph=4.42
ORP: 915mV, 20.75 C, TDS=478.73, Ph=4.53
ORP: 916mV, 20.75 C, TDS=482.93, Ph=4.59
ORP: 915mV, 20.75 C, TDS=468.33, Ph=4.40
ORP: 915mV, 20.75 C, TDS=482.93, Ph=4.59
ORP: 914mV, 20.69 C, TDS=487.15, Ph=4.65
ORP: 914mV, 20.75 C, TDS=478.73, Ph=4.53
ORP: 913mV, 20.75 C, TDS=476.64, Ph=4.53
ORP: 910mV, 20.75 C, TDS=470.40, Ph=4.49
ORP: 909mV, 20.69 C, TDS=470.40, Ph=4.54
ORP: 908mV, 20.69 C, TDS=468.33, Ph=4.48
ORP: 904mV, 20.75 C, TDS=474.55, Ph=4.58
ORP: 901mV, 20.75 C, TDS=464.22, Ph=4.44
ORP: 898mV, 20.69 C, TDS=474.55, Ph=4.51
ORP: 894mV, 20.69 C, TDS=474.55, Ph=4.43
ORP: 890mV, 20.69 C, TDS=470.40, Ph=4.52
ORP: 886mV, 20.75 C, TDS=470.40, Ph=4.49
ORP: 881mV, 20.75 C, TDS=470.40, Ph=4.49
ORP: 879mV, 20.75 C, TDS=432.08, Ph=4.02
ORP: 877mV, 20.75 C, TDS=434.05, Ph=4.06
ORP: 877mV, 20.75 C, TDS=452.00, Ph=4.27
ORP: 873mV, 20.75 C, TDS=452.00, Ph=4.27
ORP: 871mV, 20.75 C, TDS=432.08, Ph=4.03
ORP: 869mV, 20.75 C, TDS=434.05, Ph=4.05
ORP: 865mV, 20.69 C, TDS=426.21, Ph=3.95
ORP: 862mV, 20.75 C, TDS=447.98, Ph=4.20
ORP: 858mV, 20.75 C, TDS=443.97, Ph=4.19
ORP: 853mV, 20.69 C, TDS=436.02, Ph=4.07
ORP: 849mV, 20.75 C, TDS=438.00, Ph=4.16
ORP: 846mV, 20.75 C, TDS=434.05, Ph=4.08
ORP: 842mV, 20.75 C, TDS=426.21, Ph=4.00
ORP: 842mV, 20.69 C, TDS=436.02, Ph=4.12
ORP: 843mV, 20.75 C, TDS=436.02, Ph=4.08
ORP: 843mV, 20.75 C, TDS=443.97, Ph=4.19
ORP: 843mV, 20.75 C, TDS=447.98, Ph=4.16
ORP: 843mV, 20.75 C, TDS=445.97, Ph=4.17
ORP: 844mV, 20.75 C, TDS=441.98, Ph=4.11
ORP: 844mV, 20.75 C, TDS=487.15, Ph=4.63
ORP: 844mV, 20.75 C, TDS=468.33, Ph=4.42
ORP: 845mV, 20.75 C, TDS=478.73, Ph=4.55
ORP: 842mV, 20.75 C, TDS=466.27, Ph=4.46
ORP: 839mV, 20.75 C, TDS=468.33, Ph=4.48
ORP: 834mV, 20.75 C, TDS=468.33, Ph=4.47
ORP: 831mV, 20.75 C, TDS=452.00, Ph=4.30
ORP: 827mV, 20.75 C, TDS=430.12, Ph=4.01
ORP: 824mV, 20.75 C, TDS=439.99, Ph=4.16
ORP: 820mV, 20.75 C, TDS=430.12, Ph=4.05
ORP: 817mV, 20.75 C, TDS=441.98, Ph=4.19
ORP: 821mV, 20.75 C, TDS=443.97, Ph=4.13
ORP: 822mV, 20.75 C, TDS=441.98, Ph=4.15
ORP: 824mV, 20.69 C, TDS=441.98, Ph=4.14
ORP: 828mV, 20.75 C, TDS=464.22, Ph=4.34
ORP: 831mV, 20.75 C, TDS=460.12, Ph=4.32
ORP: 833mV, 20.69 C, TDS=482.93, Ph=4.61
ORP: 838mV, 20.69 C, TDS=476.64, Ph=4.56
ORP: 841mV, 20.69 C, TDS=470.40, Ph=4.46
ORP: 842mV, 20.69 C, TDS=466.27, Ph=4.47
ORP: 843mV, 20.69 C, TDS=474.55, Ph=4.54
ORP: 845mV, 20.75 C, TDS=468.33, Ph=4.51
ORP: 847mV, 20.75 C, TDS=472.47, Ph=4.50
ORP: 845mV, 20.75 C, TDS=462.17, Ph=4.40
ORP: 845mV, 20.75 C, TDS=466.27, Ph=4.47
ORP: 845mV, 20.75 C, TDS=432.08, Ph=4.04
ORP: 846mV, 20.69 C, TDS=458.08, Ph=4.36
ORP: 846mV, 20.75 C, TDS=430.12, Ph=4.01
