ORP: 1149mV, 20.75 C, TDS=493.54, Ph=4.51
ORP: 796mV, 20.81 C, TDS=485.04, Ph=4.63
ORP: 794mV, 20.75 C, TDS=468.33, Ph=4.45
ORP: 790mV, 20.75 C, TDS=506.49, Ph=4.88
ORP: 793mV, 20.75 C, TDS=493.54, Ph=4.72
ORP: 793mV, 20.75 C, TDS=472.47, Ph=4.47
ORP: 788mV, 20.75 C, TDS=464.22, Ph=4.41
ORP: 787mV, 20.75 C, TDS=474.55, Ph=4.54
ORP: 791mV, 20.75 C, TDS=489.28, Ph=4.64
ORP: 786mV, 20.75 C, TDS=462.17, Ph=4.37
ORP: 788mV, 20.75 C, TDS=468.33, Ph=4.48
ORP: 792mV, 20.75 C, TDS=482.93, Ph=4.59
ORP: 792mV, 20.75 C, TDS=456.05, Ph=4.31
ORP: 788mV, 20.75 C, TDS=452.00, Ph=4.30
ORP: 790mV, 20.75 C, TDS=474.55, Ph=4.55
ORP: 792mV, 20.75 C, TDS=487.15, Ph=4.64
ORP: 789mV, 20.75 C, TDS=460.12, Ph=4.37
ORP: 785mV, 20.75 C, TDS=482.93, Ph=4.66
ORP: 789mV, 20.75 C, TDS=487.15, Ph=4.65
ORP: 788mV, 20.75 C, TDS=456.05, Ph=4.35
ORP: 784mV, 20.75 C, TDS=497.83, Ph=4.78
ORP: 787mV, 20.75 C, TDS=491.41, Ph=4.67
ORP: 788mV, 20.75 C, TDS=460.12, Ph=4.36
ORP: 786mV, 20.75 C, TDS=468.33, Ph=4.44
ORP: 785mV, 20.75 C, TDS=487.15, Ph=4.64
ORP: 785mV, 20.75 C, TDS=466.27, Ph=4.38
ORP: 786mV, 20.75 C, TDS=458.08, Ph=4.38
ORP: 785mV, 20.75 C, TDS=480.83, Ph=4.57
ORP: 785mV, 20.75 C, TDS=460.12, Ph=4.32
ORP: 785mV, 20.75 C, TDS=452.00, Ph=4.28
ORP: 783mV, 20.75 C, TDS=480.83, Ph=4.64
ORP: 783mV, 20.75 C, TDS=482.93, Ph=4.62
ORP: 782mV, 20.75 C, TDS=464.22, Ph=4.43
ORP: 783mV, 20.75 C, TDS=495.68, Ph=4.78
ORP: 781mV, 20.75 C, TDS=489.28, Ph=4.67
ORP: 778mV, 20.75 C, TDS=456.05, Ph=4.31
ORP: 777mV, 20.75 C, TDS=495.68, Ph=4.44
ORP: 776mV, 20.75 C, TDS=499.98, Ph=4.84
ORP: 770mV, 20.75 C, TDS=424.26, Ph=4.26
ORP: 769mV, 20.75 C, TDS=460.12, Ph=4.22
ORP: 767mV, 20.75 C, TDS=487.15, Ph=4.51
ORP: 768mV, 20.75 C, TDS=458.08, Ph=4.45
ORP: 768mV, 20.75 C, TDS=449.99, Ph=4.26
ORP: 770mV, 20.75 C, TDS=456.05, Ph=4.60
ORP: 771mV, 20.75 C, TDS=468.33, Ph=4.51
ORP: 771mV, 20.75 C, TDS=454.02, Ph=4.26
ORP: 772mV, 20.75 C, TDS=493.54, Ph=4.44
ORP: 776mV, 20.75 C, TDS=462.17, Ph=4.54
